"week","name","item_id","c4 peak","pop"
136,Bouillabaisse,64,"5W",17
136,Fossil Display,65,"7W",17
136,Bathtub,66,"5S",17
136,Spectacles,67,"6S",17
136,Cooling Glass,68,"7S",17
136,Runner Bean Saute,69,"4S",17
136,Beet Soup,70,"3S",17
136,Imam Bayildi,71,"2S",17
136,Pickled Zucchini,72,"6W",17
136,Serving Dish,73,"4W",17
136,Grinding Wheel,74,"3W",17
136,Tathlums,75,"6W",17
136,Gold Hairpin,76,"4S",17
136,Mammet Award,77,"3S",17
136,Fruit Punch,78,"5S",17
136,Sweet Popoto Pie,79,"2W",17
136,Peperoncino,80,"2S",17
136,Buffalo Bean Salad,81,"4W",17
137,Potion,1,"3W",37
137,Firesand,2,"7S",37
137,WoodenChair,3,"3W",37
137,GrilledClam,4,"5W",37
137,Necklace,5,"5S",37
137,CoralRing,6,"5W",37
137,Barbut,7,"4W",37
137,Macuahuitl,8,"4S",37
137,Sauerkraut,9,"2S",37
137,BakedPumpkin,10,"2W",37
137,Tunic,11,"7S",37
137,CulinaryKnife,12,"5S",37
137,Brush,13,"6S",37
137,BoiledEgg,14,"2W",37
137,Hora,15,"5W",37
137,Earrings,16,"4W",37
137,Butter,17,"5S",37
137,BrickCounter,18,"5S",37
137,BronzeSheep,19,"3S",37
137,GrowthFormula,20,"3W",37
137,GarnetRapier,21,"6S",37
137,SpruceRoundShield,22,"5W",37
137,SharkOil,23,"3S",37
137,SilverEarCuffs,24,"7S",37
137,SweetPopoto,25,"4S",37
137,ParsnipSalad,26,"7W",37
137,Caramels,27,"7W",37
137,Ribbon,28,"6W",37
137,Rope,29,"2S",37
137,CavaliersHat,30,"4W",37
137,Horn,31,"6W",37
137,SaltCod,32,"3W",37
137,SquidInk,33,"7W",37
137,EssentialDraught,34,"2W",37
137,Jam,35,"3S",37
137,TomatoRelish,36,"6W",37
137,OnionSoup,37,"4S",37
137,Pie,38,"2W",37
137,CornFlakes,39,"3S",37
137,PickledRadish,40,"4W",37
137,IronAxe,41,"7S",37
137,QuartzRing,42,"7S",37
137,PorcelainVase,43,"7W",37
137,VegetableJuice,44,"2S",37
137,PumpkinPudding,45,"6S",37
137,SheepfluffRug,46,"2S",37
137,GardenScythe,47,"4S",37
137,Bed,48,"6W",37
137,ScaleFingers,49,"6S",37
137,Crook,50,"7W",37
137,Coral Sword,51,"3S",37
137,Coconut Juice,52,"6S",37
137,Honey,53,"6W",37
137,Seashine Opal,54,"7W",37
137,Dried Flowers,55,"5S",37
137,Powdered Paprika,56,"5W",37
137,Cawl Cennin,57,"4W",37
137,Isloaf,58,"2W",37
137,Popoto Salad,59,"2S",37
137,Dressing,60,"4S",37
137,Stove,61,"7S",37
137,Lantern,62,"3W",37
137,Natron,63,"3S",37
137,Bouillabaisse,64,"5W",37
137,Fossil Display,65,"5S",37
137,Bathtub,66,"7S",37
137,Spectacles,67,"6S",37
137,Cooling Glass,68,"4S",37
137,Runner Bean Saute,69,"2S",37
137,Beet Soup,70,"6W",37
137,Imam Bayildi,71,"4W",37
137,Pickled Zucchini,72,"7W",37
137,Serving Dish,73,"3W",37
137,Grinding Wheel,74,"2W",37
137,Tathlums,75,"7W",37
137,Gold Hairpin,76,"5W",37
137,Mammet Award,77,"2S",37
137,Fruit Punch,78,"5S",37
137,Sweet Popoto Pie,79,"6W",37
137,Peperoncino,80,"7S",37
137,Buffalo Bean Salad,81,"2W",37
138,Potion,1,"7S",97
138,Firesand,2,"5W",97
138,WoodenChair,3,"4S",97
138,GrilledClam,4,"5W",97
138,Necklace,5,"3S",97
138,CoralRing,6,"2S",97
138,Barbut,7,"5S",97
138,Macuahuitl,8,"6W",97
138,Sauerkraut,9,"3S",97
138,BakedPumpkin,10,"4S",97
138,Tunic,11,"4S",97
138,CulinaryKnife,12,"6W",97
138,Brush,13,"2W",97
138,BoiledEgg,14,"7W",97
138,Hora,15,"5W",97
138,Earrings,16,"6W",97
138,Butter,17,"4S",97
138,BrickCounter,18,"3W",97
138,BronzeSheep,19,"2S",97
138,GrowthFormula,20,"2S",97
138,GarnetRapier,21,"2S",97
138,SpruceRoundShield,22,"6S",97
138,SharkOil,23,"3W",97
138,SilverEarCuffs,24,"2W",97
138,SweetPopoto,25,"5W",97
138,ParsnipSalad,26,"3W",97
138,Caramels,27,"6S",97
138,Ribbon,28,"7W",97
138,Rope,29,"7S",97
138,CavaliersHat,30,"7W",97
138,Horn,31,"2W",97
138,SaltCod,32,"3W",97
138,SquidInk,33,"5S",97
138,EssentialDraught,34,"3S",97
138,Jam,35,"7S",97
138,TomatoRelish,36,"7S",97
138,OnionSoup,37,"7W",97
138,Pie,38,"6S",97
138,CornFlakes,39,"5S",97
138,PickledRadish,40,"7W",97
138,IronAxe,41,"5S",97
138,QuartzRing,42,"6W",97
138,PorcelainVase,43,"2W",97
138,VegetableJuice,44,"7S",97
138,PumpkinPudding,45,"3S",97
138,SheepfluffRug,46,"4W",97
138,GardenScythe,47,"6S",97
138,Bed,48,"4W",97
138,ScaleFingers,49,"4W",97
138,Crook,50,"4W",97
138,Coral Sword,51,"5W",97
138,Coconut Juice,52,"6S",97
138,Honey,53,"2S",97
138,Seashine Opal,54,"4W",97
138,Dried Flowers,55,"2W",97
138,Powdered Paprika,56,"3W",97
138,Cawl Cennin,57,"7W",97
138,Isloaf,58,"7S",97
138,Popoto Salad,59,"4S",97
138,Dressing,60,"6W",97
138,Stove,61,"5S",97
138,Lantern,62,"3S",97
138,Natron,63,"7W",97
138,Bouillabaisse,64,"2S",97
138,Fossil Display,65,"5S",97
138,Bathtub,66,"5W",97
138,Spectacles,67,"3S",97
138,Cooling Glass,68,"4W",97
138,Runner Bean Saute,69,"2W",97
138,Beet Soup,70,"7S",97
138,Imam Bayildi,71,"4S",97
138,Pickled Zucchini,72,"6W",97
138,Serving Dish,73,"3W",97
138,Grinding Wheel,74,"6S",97
138,Tathlums,75,"6W",97
138,Gold Hairpin,76,"3W",97
138,Mammet Award,77,"2S",97
138,Fruit Punch,78,"4S",97
138,Sweet Popoto Pie,79,"3S",97
138,Peperoncino,80,"5W",97
138,Buffalo Bean Salad,81,"4W",97
139,Potion,1,"7W",33
139,Firesand,2,"7S",33
139,WoodenChair,3,"4S",33
139,GrilledClam,4,"5W",33
139,Necklace,5,"6W",33
139,CoralRing,6,"2S",33
139,Barbut,7,"5W",33
139,Macuahuitl,8,"6W",33
139,Sauerkraut,9,"6S",33
139,BakedPumpkin,10,"2W",33
139,Tunic,11,"5W",33
139,CulinaryKnife,12,"7S",33
139,Brush,13,"7W",33
139,BoiledEgg,14,"6W",33
139,Hora,15,"3S",33
139,Earrings,16,"2S",33
139,Butter,17,"4W",33
139,BrickCounter,18,"5S",33
139,BronzeSheep,19,"4S",33
139,GrowthFormula,20,"7W",33
139,GarnetRapier,21,"6W",33
139,SpruceRoundShield,22,"2S",33
139,SharkOil,23,"3W",33
139,SilverEarCuffs,24,"3S",33
139,SweetPopoto,25,"7S",33
139,ParsnipSalad,26,"2W",33
139,Caramels,27,"3S",33
139,Ribbon,28,"4W",33
139,Rope,29,"6S",33
139,CavaliersHat,30,"5S",33
139,Horn,31,"7W",33
139,SaltCod,32,"4S",33
139,SquidInk,33,"2W",33
139,EssentialDraught,34,"2S",33
139,Jam,35,"3W",33
139,TomatoRelish,36,"6S",33
139,OnionSoup,37,"3S",33
139,Pie,38,"3W",33
139,CornFlakes,39,"6S",33
139,PickledRadish,40,"2W",33
139,IronAxe,41,"5S",33
139,QuartzRing,42,"5S",33
139,PorcelainVase,43,"4W",33
139,VegetableJuice,44,"7S",33
139,PumpkinPudding,45,"4W",33
139,SheepfluffRug,46,"7W",33
139,GardenScythe,47,"4S",33
139,Bed,48,"3W",33
139,ScaleFingers,49,"7S",33
139,Crook,50,"5W",33
139,Coral Sword,51,"2W",33
139,Coconut Juice,52,"3S",33
139,Honey,53,"6S",33
139,Seashine Opal,54,"5S",33
139,Dried Flowers,55,"4W",33
139,Powdered Paprika,56,"5W",33
139,Cawl Cennin,57,"7W",33
139,Isloaf,58,"3W",33
139,Popoto Salad,59,"2S",33
139,Dressing,60,"4S",33
139,Stove,61,"7S",33
139,Lantern,62,"6W",33
139,Natron,63,"4W",33
139,Bouillabaisse,64,"6W",33
139,Fossil Display,65,"5W",33
139,Bathtub,66,"3W",33
139,Spectacles,67,"6S",33
139,Cooling Glass,68,"7S",33
139,Runner Bean Saute,69,"2S",33
139,Beet Soup,70,"5S",33
139,Imam Bayildi,71,"3S",33
139,Pickled Zucchini,72,"2W",33
139,Serving Dish,73,"4S",33
139,Grinding Wheel,74,"7W",33
139,Tathlums,75,"3W",33
139,Gold Hairpin,76,"5W",33
139,Mammet Award,77,"2W",33
139,Fruit Punch,78,"4W",33
139,Sweet Popoto Pie,79,"6S",33
139,Peperoncino,80,"7S",33
139,Buffalo Bean Salad,81,"4S",33
140,Potion,1,"4W",59
140,Firesand,2,"2S",59
140,WoodenChair,3,"6S",59
140,GrilledClam,4,"5W",59
140,Necklace,5,"3S",59
140,CoralRing,6,"5S",59
140,Barbut,7,"6W",59
140,Macuahuitl,8,"7W",59
140,Sauerkraut,9,"4S",59
140,BakedPumpkin,10,"6S",59
140,Tunic,11,"3W",59
140,CulinaryKnife,12,"5W",59
140,Brush,13,"5S",59
140,BoiledEgg,14,"5W",59
140,Hora,15,"6S",59
140,Earrings,16,"4S",59
140,Butter,17,"4W",59
140,BrickCounter,18,"2S",59
140,BronzeSheep,19,"6W",59
140,GrowthFormula,20,"3W",59
140,GarnetRapier,21,"5S",59
140,SpruceRoundShield,22,"3S",59
140,SharkOil,23,"7W",59
140,SilverEarCuffs,24,"7S",59
140,SweetPopoto,25,"5W",59
140,ParsnipSalad,26,"7S",59
140,Caramels,27,"6S",59
140,Ribbon,28,"4S",59
140,Rope,29,"4W",59
140,CavaliersHat,30,"7W",59
140,Horn,31,"6W",59
140,SaltCod,32,"7S",59
140,SquidInk,33,"3S",59
140,EssentialDraught,34,"3W",59
140,Jam,35,"2S",59
140,TomatoRelish,36,"2W",59
140,OnionSoup,37,"3S",59
140,Pie,38,"7S",59
140,CornFlakes,39,"2W",59
140,PickledRadish,40,"5S",59
140,IronAxe,41,"2W",59
140,QuartzRing,42,"2W",59
140,PorcelainVase,43,"4S",59
140,VegetableJuice,44,"7S",59
140,PumpkinPudding,45,"7W",59
140,SheepfluffRug,46,"4W",59
140,GardenScythe,47,"7W",59
140,Bed,48,"2S",59
140,ScaleFingers,49,"6W",59
140,Crook,50,"3W",59
140,Coral Sword,51,"3W",59
140,Coconut Juice,52,"7S",59
140,Honey,53,"3S",59
140,Seashine Opal,54,"5W",59
140,Dried Flowers,55,"7W",59
140,Powdered Paprika,56,"2W",59
140,Cawl Cennin,57,"4S",59
140,Isloaf,58,"5S",59
140,Popoto Salad,59,"6S",59
140,Dressing,60,"4W",59
140,Stove,61,"6W",59
140,Lantern,62,"2S",59
140,Natron,63,"6S",59
140,Bouillabaisse,64,"3S",59
140,Fossil Display,65,"5W",59
140,Bathtub,66,"2S",59
140,Spectacles,67,"4S",59
140,Cooling Glass,68,"4W",59
140,Runner Bean Saute,69,"6W",59
140,Beet Soup,70,"7W",59
140,Imam Bayildi,71,"2W",59
140,Pickled Zucchini,72,"7S",59
140,Serving Dish,73,"5S",59
140,Grinding Wheel,74,"3W",59
140,Tathlums,75,"7W",59
140,Gold Hairpin,76,"6S",59
140,Mammet Award,77,"2W",59
140,Fruit Punch,78,"4S",59
140,Sweet Popoto Pie,79,"2S",59
140,Peperoncino,80,"5W",59
140,Buffalo Bean Salad,81,"3S",59
141,Potion,1,"4W",0
141,Firesand,2,"6S",0
141,WoodenChair,3,"5W",0
141,GrilledClam,4,"3W",0
141,Necklace,5,"7S",0
141,CoralRing,6,"4S",0
141,Barbut,7,"6W",0
141,Macuahuitl,8,"5S",0
141,Sauerkraut,9,"4S",0
141,BakedPumpkin,10,"4S",0
141,Tunic,11,"5S",0
141,CulinaryKnife,12,"7S",0
141,Brush,13,"2W",0
141,BoiledEgg,14,"2S",0
141,Hora,15,"7W",0
141,Earrings,16,"7W",0
141,Butter,17,"6S",0
141,BrickCounter,18,"3W",0
141,BronzeSheep,19,"7S",0
141,GrowthFormula,20,"7S",0
141,GarnetRapier,21,"3S",0
141,SpruceRoundShield,22,"3S",0
141,SharkOil,23,"2S",0
141,SilverEarCuffs,24,"7W",0
141,SweetPopoto,25,"3S",0
141,ParsnipSalad,26,"6W",0
141,Caramels,27,"5W",0
141,Ribbon,28,"5S",0
141,Rope,29,"4W",0
141,CavaliersHat,30,"7S",0
141,Horn,31,"5W",0
141,SaltCod,32,"7W",0
141,SquidInk,33,"2S",0
141,EssentialDraught,34,"2W",0
141,Jam,35,"6S",0
141,TomatoRelish,36,"4W",0
141,OnionSoup,37,"5W",0
141,Pie,38,"6W",0
141,CornFlakes,39,"2W",0
141,PickledRadish,40,"4W",0
141,IronAxe,41,"3W",0
141,QuartzRing,42,"2W",0
141,PorcelainVase,43,"4S",0
141,VegetableJuice,44,"6W",0
141,PumpkinPudding,45,"2S",0
141,SheepfluffRug,46,"5S",0
141,GardenScythe,47,"3W",0
141,Bed,48,"7W",0
141,ScaleFingers,49,"6S",0
141,Crook,50,"3S",0
141,Coral Sword,51,"4W",0
141,Coconut Juice,52,"3S",0
141,Honey,53,"5W",0
141,Seashine Opal,54,"6S",0
141,Dried Flowers,55,"7S",0
141,Powdered Paprika,56,"6W",0
141,Cawl Cennin,57,"2W",0
141,Isloaf,58,"4S",0
141,Popoto Salad,59,"7W",0
141,Dressing,60,"2S",0
141,Stove,61,"3W",0
141,Lantern,62,"5S",0
141,Natron,63,"5S",0
141,Bouillabaisse,64,"6W",0
141,Fossil Display,65,"3W",0
141,Bathtub,66,"7W",0
141,Spectacles,67,"5W",0
141,Cooling Glass,68,"4S",0
141,Runner Bean Saute,69,"6S",0
141,Beet Soup,70,"3S",0
141,Imam Bayildi,71,"2W",0
141,Pickled Zucchini,72,"4W",0
141,Serving Dish,73,"2S",0
141,Grinding Wheel,74,"7S",0
141,Tathlums,75,"7W",0
141,Gold Hairpin,76,"5W",0
141,Mammet Award,77,"5S",0
141,Fruit Punch,78,"7S",0
141,Sweet Popoto Pie,79,"4S",0
141,Peperoncino,80,"3W",0
141,Buffalo Bean Salad,81,"3S",0
142,Potion,1,"6W",92
142,Firesand,2,"4W",92
142,WoodenChair,3,"2W",92
142,GrilledClam,4,"2W",92
142,Necklace,5,"3S",92
142,CoralRing,6,"3W",92
142,Barbut,7,"5S",92
142,Macuahuitl,8,"5S",92
142,Sauerkraut,9,"2S",92
142,BakedPumpkin,10,"7S",92
142,Tunic,11,"6S",92
142,CulinaryKnife,12,"3S",92
142,Brush,13,"3W",92
142,BoiledEgg,14,"2S",92
142,Hora,15,"7S",92
142,Earrings,16,"7S",92
142,Butter,17,"4S",92
142,BrickCounter,18,"2W",92
142,BronzeSheep,19,"7S",92
142,GrowthFormula,20,"5W",92
142,GarnetRapier,21,"5W",92
142,SpruceRoundShield,22,"4W",92
142,SharkOil,23,"4S",92
142,SilverEarCuffs,24,"5S",92
142,SweetPopoto,25,"4W",92
142,ParsnipSalad,26,"4S",92
142,Caramels,27,"7W",92
142,Ribbon,28,"5S",92
142,Rope,29,"4S",92
142,CavaliersHat,30,"6W",92
142,Horn,31,"2S",92
142,SaltCod,32,"5W",92
142,SquidInk,33,"3W",92
142,EssentialDraught,34,"4W",92
142,Jam,35,"2W",92
142,TomatoRelish,36,"7W",92
142,OnionSoup,37,"6W",92
142,Pie,38,"6S",92
142,CornFlakes,39,"2S",92
142,PickledRadish,40,"6S",92
142,IronAxe,41,"7S",92
142,QuartzRing,42,"3W",92
142,PorcelainVase,43,"7W",92
142,VegetableJuice,44,"7W",92
142,PumpkinPudding,45,"6W",92
142,SheepfluffRug,46,"5W",92
142,GardenScythe,47,"3S",92
142,Bed,48,"7W",92
142,ScaleFingers,49,"6S",92
142,Crook,50,"3S",92
142,Coral Sword,51,"2W",92
142,Coconut Juice,52,"4S",92
142,Honey,53,"3S",92
142,Seashine Opal,54,"5S",92
142,Dried Flowers,55,"5W",92
142,Powdered Paprika,56,"6S",92
142,Cawl Cennin,57,"2S",92
142,Isloaf,58,"7S",92
142,Popoto Salad,59,"6W",92
142,Dressing,60,"4W",92
142,Stove,61,"7W",92
142,Lantern,62,"3W",92
142,Natron,63,"5W",92
142,Bouillabaisse,64,"4W",92
142,Fossil Display,65,"6S",92
142,Bathtub,66,"4S",92
142,Spectacles,67,"2S",92
142,Cooling Glass,68,"3W",92
142,Runner Bean Saute,69,"5S",92
142,Beet Soup,70,"6W",92
142,Imam Bayildi,71,"7W",92
142,Pickled Zucchini,72,"2W",92
142,Serving Dish,73,"7S",92
142,Grinding Wheel,74,"3S",92
142,Tathlums,75,"4S",92
142,Gold Hairpin,76,"3W",92
142,Mammet Award,77,"3S",92
142,Fruit Punch,78,"5W",92
142,Sweet Popoto Pie,79,"2S",92
142,Peperoncino,80,"7W",92
142,Buffalo Bean Salad,81,"6S",92
143,Potion,1,"5S",67
143,Firesand,2,"5S",67
143,WoodenChair,3,"2S",67
143,GrilledClam,4,"5W",67
143,Necklace,5,"7S",67
143,CoralRing,6,"4W",67
143,Barbut,7,"6W",67
143,Macuahuitl,8,"7S",67
143,Sauerkraut,9,"4S",67
143,BakedPumpkin,10,"3W",67
143,Tunic,11,"5W",67
143,CulinaryKnife,12,"2W",67
143,Brush,13,"6S",67
143,BoiledEgg,14,"2W",67
143,Hora,15,"4W",67
143,Earrings,16,"7W",67
143,Butter,17,"5W",67
143,BrickCounter,18,"3W",67
143,BronzeSheep,19,"5W",67
143,GrowthFormula,20,"6S",67
143,GarnetRapier,21,"7S",67
143,SpruceRoundShield,22,"3S",67
143,SharkOil,23,"7W",67
143,SilverEarCuffs,24,"6S",67
143,SweetPopoto,25,"4S",67
143,ParsnipSalad,26,"5S",67
143,Caramels,27,"7W",67
143,Ribbon,28,"6W",67
143,Rope,29,"2S",67
143,CavaliersHat,30,"6W",67
143,Horn,31,"3W",67
143,SaltCod,32,"4S",67
143,SquidInk,33,"4W",67
143,EssentialDraught,34,"7S",67
143,Jam,35,"6W",67
143,TomatoRelish,36,"7W",67
143,OnionSoup,37,"2S",67
143,Pie,38,"7S",67
143,CornFlakes,39,"3S",67
143,PickledRadish,40,"3S",67
143,IronAxe,41,"4W",67
143,QuartzRing,42,"7W",67
143,PorcelainVase,43,"3S",67
143,VegetableJuice,44,"2S",67
143,PumpkinPudding,45,"4S",67
143,SheepfluffRug,46,"2W",67
143,GardenScythe,47,"5S",67
143,Bed,48,"6S",67
143,ScaleFingers,49,"2W",67
143,Crook,50,"3W",67
143,Coral Sword,51,"4W",67
143,Coconut Juice,52,"2W",67
143,Honey,53,"2S",67
143,Seashine Opal,54,"6S",67
143,Dried Flowers,55,"3W",67
143,Powdered Paprika,56,"3S",67
143,Cawl Cennin,57,"6W",67
143,Isloaf,58,"5S",67
143,Popoto Salad,59,"7W",67
143,Dressing,60,"4S",67
143,Stove,61,"5W",67
143,Lantern,62,"7S",67
143,Natron,63,"5W",67
143,Bouillabaisse,64,"3W",67
143,Fossil Display,65,"4W",67
143,Bathtub,66,"7W",67
143,Spectacles,67,"4S",67
143,Cooling Glass,68,"3S",67
143,Runner Bean Saute,69,"6S",67
143,Beet Soup,70,"7S",67
143,Imam Bayildi,71,"5S",67
143,Pickled Zucchini,72,"2W",67
143,Serving Dish,73,"6W",67
143,Grinding Wheel,74,"2S",67
143,Tathlums,75,"2W",67
143,Gold Hairpin,76,"3W",67
143,Mammet Award,77,"3S",67
143,Fruit Punch,78,"6S",67
143,Sweet Popoto Pie,79,"4S",67
143,Peperoncino,80,"2S",67
143,Buffalo Bean Salad,81,"6W",67
144,Potion,1,"3W",36
144,Firesand,2,"4S",36
144,WoodenChair,3,"7W",36
144,GrilledClam,4,"4S",36
144,Necklace,5,"5W",36
144,CoralRing,6,"2W",36
144,Barbut,7,"5W",36
144,Macuahuitl,8,"7S",36
144,Sauerkraut,9,"2W",36
144,BakedPumpkin,10,"2S",36
144,Tunic,11,"2W",36
144,CulinaryKnife,12,"4W",36
144,Brush,13,"5S",36
144,BoiledEgg,14,"3S",36
144,Hora,15,"4W",36
144,Earrings,16,"3W",36
144,Butter,17,"5S",36
144,BrickCounter,18,"6W",36
144,BronzeSheep,19,"2S",36
144,GrowthFormula,20,"4S",36
144,GarnetRapier,21,"2S",36
144,SpruceRoundShield,22,"7S",36
144,SharkOil,23,"5S",36
144,SilverEarCuffs,24,"6W",36
144,SweetPopoto,25,"3W",36
144,ParsnipSalad,26,"7W",36
144,Caramels,27,"6W",36
144,Ribbon,28,"3S",36
144,Rope,29,"4W",36
144,CavaliersHat,30,"2S",36
144,Horn,31,"7W",36
144,SaltCod,32,"6S",36
144,SquidInk,33,"6W",36
144,EssentialDraught,34,"2W",36
144,Jam,35,"5S",36
144,TomatoRelish,36,"7S",36
144,OnionSoup,37,"4W",36
144,Pie,38,"7W",36
144,CornFlakes,39,"6S",36
144,PickledRadish,40,"7S",36
144,IronAxe,41,"4S",36
144,QuartzRing,42,"3W",36
144,PorcelainVase,43,"6S",36
144,VegetableJuice,44,"6S",36
144,PumpkinPudding,45,"5W",36
144,SheepfluffRug,46,"7W",36
144,GardenScythe,47,"7S",36
144,Bed,48,"5W",36
144,ScaleFingers,49,"3S",36
144,Crook,50,"3S",36
144,Coral Sword,51,"6W",36
144,Coconut Juice,52,"5W",36
144,Honey,53,"4S",36
144,Seashine Opal,54,"6S",36
144,Dried Flowers,55,"4W",36
144,Powdered Paprika,56,"7W",36
144,Cawl Cennin,57,"2S",36
144,Isloaf,58,"7S",36
144,Popoto Salad,59,"5S",36
144,Dressing,60,"3S",36
144,Stove,61,"2W",36
144,Lantern,62,"3W",36
144,Natron,63,"6W",36
144,Bouillabaisse,64,"4W",36
144,Fossil Display,65,"3S",36
144,Bathtub,66,"7W",36
144,Spectacles,67,"4S",36
144,Cooling Glass,68,"7S",36
144,Runner Bean Saute,69,"3W",36
144,Beet Soup,70,"2S",36
144,Imam Bayildi,71,"5S",36
144,Pickled Zucchini,72,"6S",36
144,Serving Dish,73,"5W",36
144,Grinding Wheel,74,"2W",36
144,Tathlums,75,"3W",36
144,Gold Hairpin,76,"3S",36
144,Mammet Award,77,"2W",36
144,Fruit Punch,78,"5W",36
144,Sweet Popoto Pie,79,"4W",36
144,Peperoncino,80,"4S",36
144,Buffalo Bean Salad,81,"2S",36
145,Potion,1,"5S",2
145,Firesand,2,"6W",2
145,WoodenChair,3,"2W",2
145,GrilledClam,4,"3W",2
145,Necklace,5,"2W",2
145,CoralRing,6,"4W",2
145,Barbut,7,"5W",2
145,Macuahuitl,8,"7S",2
145,Sauerkraut,9,"4W",2
145,BakedPumpkin,10,"5W",2
145,Tunic,11,"6S",2
145,CulinaryKnife,12,"5W",2
145,Brush,13,"6W",2
145,BoiledEgg,14,"6S",2
145,Hora,15,"6W",2
145,Earrings,16,"6S",2
145,Butter,17,"7W",2
145,BrickCounter,18,"4S",2
145,BronzeSheep,19,"7S",2
145,GrowthFormula,20,"6W",2
145,GarnetRapier,21,"7S",2
145,SpruceRoundShield,22,"3S",2
145,SharkOil,23,"3W",2
145,SilverEarCuffs,24,"5W",2
145,SweetPopoto,25,"2W",2
145,ParsnipSalad,26,"2S",2
145,Caramels,27,"3W",2
145,Ribbon,28,"3S",2
145,Rope,29,"4S",2
145,CavaliersHat,30,"5S",2
145,Horn,31,"5S",2
145,SaltCod,32,"4S",2
145,SquidInk,33,"4W",2
145,EssentialDraught,34,"4W",2
145,Jam,35,"2S",2
145,TomatoRelish,36,"5S",2
145,OnionSoup,37,"2W",2
145,Pie,38,"7W",2
145,CornFlakes,39,"7W",2
145,PickledRadish,40,"4S",2
145,IronAxe,41,"2S",2
145,QuartzRing,42,"7S",2
145,PorcelainVase,43,"7W",2
145,VegetableJuice,44,"6S",2
145,PumpkinPudding,45,"7S",2
145,SheepfluffRug,46,"3W",2
145,GardenScythe,47,"3S",2
145,Bed,48,"3S",2
145,ScaleFingers,49,"2S",2
145,Crook,50,"7W",2
145,Coral Sword,51,"6W",2
145,Coconut Juice,52,"6S",2
145,Honey,53,"2S",2
145,Seashine Opal,54,"3S",2
145,Dried Flowers,55,"5S",2
145,Powdered Paprika,56,"2W",2
145,Cawl Cennin,57,"7S",2
145,Isloaf,58,"5W",2
145,Popoto Salad,59,"4W",2
145,Dressing,60,"3W",2
145,Stove,61,"7W",2
145,Lantern,62,"4S",2
145,Natron,63,"7S",2
145,Bouillabaisse,64,"3W",2
145,Fossil Display,65,"3S",2
145,Bathtub,66,"5W",2
145,Spectacles,67,"6S",2
145,Cooling Glass,68,"6W",2
145,Runner Bean Saute,69,"7W",2
145,Beet Soup,70,"2S",2
145,Imam Bayildi,71,"4S",2
145,Pickled Zucchini,72,"5S",2
145,Serving Dish,73,"4W",2
145,Grinding Wheel,74,"2W",2
145,Tathlums,75,"5S",2
145,Gold Hairpin,76,"3W",2
145,Mammet Award,77,"5W",2
145,Fruit Punch,78,"4W",2
145,Sweet Popoto Pie,79,"4S",2
145,Peperoncino,80,"6S",2
145,Buffalo Bean Salad,81,"2S",2
146,Potion,1,"4W",68
146,Firesand,2,"5S",68
146,WoodenChair,3,"3S",68
146,GrilledClam,4,"4W",68
146,Necklace,5,"5W",68
146,CoralRing,6,"6S",68
146,Barbut,7,"6W",68
146,Macuahuitl,8,"4S",68
146,Sauerkraut,9,"3W",68
146,BakedPumpkin,10,"3S",68
146,Tunic,11,"7S",68
146,CulinaryKnife,12,"5W",68
146,Brush,13,"5W",68
146,BoiledEgg,14,"5S",68
146,Hora,15,"6W",68
146,Earrings,16,"6W",68
146,Butter,17,"7W",68
146,BrickCounter,18,"3W",68
146,BronzeSheep,19,"2W",68
146,GrowthFormula,20,"5S",68
146,GarnetRapier,21,"7W",68
146,SpruceRoundShield,22,"5S",68
146,SharkOil,23,"4S",68
146,SilverEarCuffs,24,"4W",68
146,SweetPopoto,25,"2W",68
146,ParsnipSalad,26,"3S",68
146,Caramels,27,"2S",68
146,Ribbon,28,"7W",68
146,Rope,29,"4S",68
146,CavaliersHat,30,"4W",68
146,Horn,31,"7S",68
146,SaltCod,32,"7W",68
146,SquidInk,33,"7S",68
146,EssentialDraught,34,"7W",68
146,Jam,35,"2S",68
146,TomatoRelish,36,"3S",68
146,OnionSoup,37,"2W",68
146,Pie,38,"4S",68
146,CornFlakes,39,"6W",68
146,PickledRadish,40,"2W",68
146,IronAxe,41,"5W",68
146,QuartzRing,42,"2S",68
146,PorcelainVase,43,"2S",68
146,VegetableJuice,44,"7S",68
146,PumpkinPudding,45,"6S",68
146,SheepfluffRug,46,"3W",68
146,GardenScythe,47,"7S",68
146,Bed,48,"3W",68
146,ScaleFingers,49,"6S",68
146,Crook,50,"6S",68
146,Coral Sword,51,"3S",68
146,Coconut Juice,52,"4W",68
146,Honey,53,"5S",68
146,Seashine Opal,54,"6W",68
146,Dried Flowers,55,"5W",68
146,Powdered Paprika,56,"4S",68
146,Cawl Cennin,57,"3W",68
146,Isloaf,58,"7S",68
146,Popoto Salad,59,"2S",68
146,Dressing,60,"7W",68
146,Stove,61,"6S",68
146,Lantern,62,"2W",68
146,Natron,63,"6S",68
146,Bouillabaisse,64,"2W",68
146,Fossil Display,65,"5S",68
146,Bathtub,66,"7W",68
146,Spectacles,67,"5W",68
146,Cooling Glass,68,"3S",68
146,Runner Bean Saute,69,"3W",68
146,Beet Soup,70,"7S",68
146,Imam Bayildi,71,"4S",68
146,Pickled Zucchini,72,"4W",68
146,Serving Dish,73,"2S",68
146,Grinding Wheel,74,"6W",68
146,Tathlums,75,"3W",68
